name,slug,address,city,state,zip,phone,website,latitude,longitude,description,summary,hours,image_url,logo_url,rating,review_count,seo_tags,premium_score,featured,premium
Van Nuys Coinless Laundry,van-nuys-coinless-laundry-arletacalifornia,"14429 Van Nuys Blvd, Arleta, CA 91331",Arleta,California,91331,+1 818-267-8552,https://www.polancolaundry.com/,34.2484659,-118.447427,"Van Nuys Coinless Laundry is a well-maintained laundromat located at 14429 Van Nuys Blvd, Arleta, CA 91331. We provide self-service machines for your convenience, allowing you to do laundry on your schedule. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Arleta? Van Nuys Coinless Laundry is your local solution for quality laundry services.","Van Nuys Coinless Laundry is a conveniently located laundromat in Arleta, California offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""6AM-10PM"", ""Saturday"": ""6AM-10PM"", ""Sunday"": ""6AM-10PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npof02fMQUqWackqjutD-AKc-GpN1pDhXvABa2TF6UNF0XPAHije4s1hOx0nu-9M6VuVNFCFudkK-LfmpgrnsIjEU9GbQvF6rGSvJzMCw46JqOIzCG92dYklPHe-ahxqIUEBqXk=w800-h500-k-no,,3.9,26,"laundromat, coin operated, near me, arleta laundromat, laundromat in arleta, best laundromat near me, laundry mats near me, laundry service near me",90,false,true
Laundry Lover,laundry-lover-van-nuyscalifornia,"7219 Kester Ave, Van Nuys, CA 91405",Van Nuys,California,91405,+1 657-767-9696,,34.2019124,-118.4577677,"Laundry Lover is a well-maintained laundromat located at 7219 Kester Ave, Van Nuys, CA 91405. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Van Nuys? Laundry Lover is your local solution for quality laundry services.","Laundry Lover is a conveniently located laundromat in Van Nuys, California offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""6AM-10PM"", ""Saturday"": ""6AM-10PM"", ""Sunday"": ""6AM-10PM""}",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SK6VmbLK64I2kLu5tiFIww&cb_client=search.gws-prod.gps&w=800&h=500&yaw=244.0226&pitch=0&thumbfov=100,https://lh6.googleusercontent.com/-E33BtGnMt84/AAAAAAAAAAI/AAAAAAAAAAA/93AYMyRRk1A/s44-p-k-no-ns-nd/photo.jpg,3.4,5,"laundromat, near me, van nuys laundromat, laundromat in van nuys, wash and fold laundry, 24 hour laundry near me, laundry detergent near me",77,false,false
SoCal Wash and Fold - Panorama City,socal-wash-and-fold-panorama-city-panorama-citycalifornia,"8760 Van Nuys Blvd, Panorama City, CA 91402",Panorama City,California,91402,+1 818-631-4118,https://www.socalwashandfold.com/,34.2291837,-118.4498524,"SoCal Wash and Fold - Panorama City is a well-maintained laundromat located at 8760 Van Nuys Blvd, Panorama City, CA 91402. Our professional wash and fold service saves you time while ensuring your clothes are perfectly cleaned and neatly folded. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Panorama City? SoCal Wash and Fold - Panorama City is your local solution for quality laundry services.","SoCal Wash and Fold - Panorama City is a conveniently located laundromat in Panorama City, California offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh3.googleusercontent.com/p/AF1QipN8jfvmeGzoD6NJ3UFsAmcVyZ3iBlcWqGpxWoWD=w800-h500-k-no,https://lh5.googleusercontent.com/-KHLi_5mHCMw/AAAAAAAAAAI/AAAAAAAAAAA/m-LI-CKPol0/s44-p-k-no-ns-nd/photo.jpg,4.2,40,"laundromat, wash and fold, near me, panorama city laundromat, laundromat in panorama city, drop off laundry near me, wash and fold laundry service near me, coin laundromat near me",92,false,true
Don Roberto Laundromat,don-roberto-laundromat-panorama-citycalifornia,"14635 Parthenia St, Panorama City, CA 91402",Panorama City,California,91402,+1 818-481-6594,,34.22818,-118.451298,"Don Roberto Laundromat is a well-maintained laundromat located at 14635 Parthenia St, Panorama City, CA 91402. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Panorama City? Don Roberto Laundromat is your local solution for quality laundry services.","Don Roberto Laundromat is a conveniently located laundromat in Panorama City, California offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""6AM-10PM"", ""Saturday"": ""6AM-10PM"", ""Sunday"": ""6AM-10PM""}",https://lh3.googleusercontent.com/p/AF1QipNhR1HxwaR7Ar88SAUmNxKTDILJ8YE7A_ITqBCj=w800-h500-k-no,https://lh3.googleusercontent.com/-Eo84oZr394Q/AAAAAAAAAAI/AAAAAAAAAAA/1x0szsNn-sI/s44-p-k-no-ns-nd/photo.jpg,4.2,333,"laundromat, near me, panorama city laundromat, laundromat in panorama city, laundromat near me within 5 mi, laundry service near me, laundromat near me open now",88,false,false
Crown Lavanderia,crown-lavanderia-panorama-citycalifornia,"9051 Van Nuys Blvd, Panorama City, CA 91402",Panorama City,California,91402,,,34.2346606,-118.450615,"Crown Lavanderia is a well-maintained laundromat located at 9051 Van Nuys Blvd, Panorama City, CA 91402. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Panorama City? Crown Lavanderia is your local solution for quality laundry services.","Crown Lavanderia is a conveniently located laundromat in Panorama City, California offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""6AM-9:30PM"", ""Tuesday"": ""6AM-9:30PM"", ""Wednesday"": ""6AM-9:30PM"", ""Thursday"": ""6AM-9:30PM"", ""Friday"": ""6AM-9:30PM"", ""Saturday"": ""6AM-9:30PM"", ""Sunday"": ""6AM-9PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npcaQD77MjMVGeXh0ry1abpDZMqJCRqA7FiZYI6oEwAZehJGcJsxCYcZeAQ_8W66OKdlHlM3Q7aaxxWtRqVuNYt1U4DJlK5r30iJZ0tJwRQHIi2efWdmI8piY_KJpq4VAQ_DSbA=w800-h500-k-no,https://lh5.googleusercontent.com/-OjWtFycQPxs/AAAAAAAAAAI/AAAAAAAAAAA/p5wYk1dadhQ/s44-p-k-no-ns-nd/photo.jpg,3.9,51,"laundromat, near me, panorama city laundromat, laundromat in panorama city, laundry near me open now, laundry services near me, laundromat near me within 5 mi",78,false,false
Mi Lavanderia,mi-lavanderia-arletacalifornia,"8917 Woodman Ave, Arleta, CA 91331",Arleta,California,91331,+1 818-891-0344,http://woodman-laundry.poi.place/,34.2313174,-118.4381198,"Mi Lavanderia is a well-maintained laundromat located at 8917 Woodman Ave, Arleta, CA 91331. We offer a range of machines to handle loads of all sizes, from regular laundry to bulky items like comforters and blankets. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Arleta? Mi Lavanderia is your local solution for quality laundry services.","Mi Lavanderia is a conveniently located laundromat in Arleta, California offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""6AM-10PM"", ""Saturday"": ""5AM-12AM"", ""Sunday"": ""5AM-12AM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjFlBXz6yKR7cy1oAXkNKiTeFKeiN_hk1PBa2TdTqEPdULshKF6voUlm7GEFzTRA5zhhT5V6XKmO-ncCGBrUUDS3LW6QrmFOVF06mUotJN0RpY9dTQEhqYg5ZaKZLBwF7wROFT=w800-h500-k-no,https://lh6.googleusercontent.com/-sQjmxBewvSY/AAAAAAAAAAI/AAAAAAAAAAA/d1cxMikudjc/s44-p-k-no-ns-nd/photo.jpg,4.2,64,"laundromat, near me, arleta laundromat, laundromat in arleta, laundromat near me within 1 mi, cheap laundromat near me, 24-hour laundromat near me",94,false,true
Lavanderia Coin Laundry,lavanderia-coin-laundry-panorama-citycalifornia,"14712 Parthenia St UNIT K, Panorama City, CA 91402",Panorama City,California,91402,,,34.2276608,-118.4537657,"Lavanderia Coin Laundry is a well-maintained laundromat located at 14712 Parthenia St UNIT K, Panorama City, CA 91402. We provide self-service machines for your convenience, allowing you to do laundry on your schedule. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Panorama City? Lavanderia Coin Laundry is your local solution for quality laundry services.","Lavanderia Coin Laundry is a conveniently located laundromat in Panorama City, California offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tehpxYIMOZejQ7cVk9N7NQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=343.97815&pitch=0&thumbfov=100,,3.8,42,"laundromat, coin operated, near me, panorama city laundromat, laundromat in panorama city, laundry mats near me, laundromat for sale near me, coin laundry near me",72,false,false
WASH TIME COIN LAUNDRY,wash-time-coin-laundry-panorama-citycalifornia,"13854 Chase St, Panorama City, CA 91402",Panorama City,California,91402,,,34.2267799,-118.4350117,"WASH TIME COIN LAUNDRY is a well-maintained laundromat located at 13854 Chase St, Panorama City, CA 91402. We provide self-service machines for your convenience, allowing you to do laundry on your schedule. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Panorama City? WASH TIME COIN LAUNDRY is your local solution for quality laundry services.","WASH TIME COIN LAUNDRY is a conveniently located laundromat in Panorama City, California offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""6AM-11PM"", ""Tuesday"": ""6AM-11PM"", ""Wednesday"": ""6AM-11PM"", ""Thursday"": ""6AM-11PM"", ""Friday"": ""6AM-11PM"", ""Saturday"": ""6AM-11PM"", ""Sunday"": ""6AM-11PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4np4ysjBCQBLFQU-5HEgHwrMJLML8BkUBlGcX6NiPrfcaPzNeIFtlylplYadkTXZaWjpYykzEQl5OgI8b2UFLpIu_dDWahucy-Hl88rEhzKYPQxjy7livuX7gHe4Zn1k1G3SLvde=w800-h500-k-no,,4,47,"laundromat, coin operated, near me, panorama city laundromat, laundromat in panorama city, laundromat near me open now, best laundromat near me, cheap laundromat near me",77,false,false
Launderland Coin Laundry,launderland-coin-laundry-panorama-citycalifornia,"9501 Van Nuys Blvd #110, Panorama City, CA 91402",Panorama City,California,91402,,,34.2431212,-118.4508486,"Launderland Coin Laundry is a well-maintained laundromat located at 9501 Van Nuys Blvd #110, Panorama City, CA 91402. We provide self-service machines for your convenience, allowing you to do laundry on your schedule. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Panorama City? Launderland Coin Laundry is your local solution for quality laundry services.","Launderland Coin Laundry is a conveniently located laundromat in Panorama City, California offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""6AM-10PM"", ""Saturday"": ""6AM-10PM"", ""Sunday"": ""6AM-10PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npl6naSemYRTesIqmGQrGSZXWVB6_cBxgiqM6N56rV38fmLN1wTSBH0d-iNLyldXw-5CRHZvetp8j1t7G8ZeRmRdJ-GO7-FR6HJXF_TekTIpP_WofobyvgEyrLOGBGpRbQLfy4U=w800-h500-k-no,,2.9,26,"laundromat, coin operated, near me, panorama city laundromat, laundromat in panorama city, laundry mat near me, cheap laundromat near me, 24 hour laundromat near me",73,false,false
Coin Laundry,coin-laundry-panorama-citycalifornia,"Saticoy St, Panorama City, CA 91402",Panorama City,California,91402,+1 818-298-9041,http://www.mandyslaundry.com/,34.2097473,-118.4304733,"Coin Laundry is a well-maintained laundromat located at Saticoy St, Panorama City, CA 91402. We provide self-service machines for your convenience, allowing you to do laundry on your schedule. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Panorama City? Coin Laundry is your local solution for quality laundry services.","Coin Laundry is a conveniently located laundromat in Panorama City, California offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""5:30AM-10PM"", ""Tuesday"": ""5:30AM-11PM"", ""Wednesday"": ""5:30AM-11PM"", ""Thursday"": ""5:30AM-10PM"", ""Friday"": ""5:30AM-10PM"", ""Saturday"": ""5:30AM-10PM"", ""Sunday"": ""5:30AM-10PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nppSBu-7MFV-oacq--qf65-Cnc7xx1EEOJjInIClX_DGCXSI1cj0untZwU6a8oKtDGlyNV-5aGAyj3xCqc8CBI9CONZ-PD0qyJ3OIDl1u0AGTyPtGvFPdU3Iwdlx5ha2ij_hVY=w800-h500-k-no,https://lh5.googleusercontent.com/-LHZ9dE7qsek/AAAAAAAAAAI/AAAAAAAAAAA/iCRvu3aWCOw/s44-p-k-no-ns-nd/photo.jpg,2.6,7,"laundromat, coin operated, near me, panorama city laundromat, laundromat in panorama city, wash and fold laundry service near me, laundry near me open now, cheap laundromat near me",85,false,false
Sherman Oaks Coin Laundry,sherman-oaks-coin-laundry-sherman-oakscalifornia,"14842 Magnolia Blvd, Sherman Oaks, CA 91403",Sherman Oaks,California,91403,+1 818-728-1473,http://www.shermanoakscoinlaundry.net/,34.1645187,-118.4566955,"Sherman Oaks Coin Laundry is a well-maintained laundromat located at 14842 Magnolia Blvd, Sherman Oaks, CA 91403. We provide self-service machines for your convenience, allowing you to do laundry on your schedule. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Sherman Oaks? Sherman Oaks Coin Laundry is your local solution for quality laundry services.","Sherman Oaks Coin Laundry is a conveniently located laundromat in Sherman Oaks, California offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""6AM-8:30PM"", ""Tuesday"": ""6AM-8:30PM"", ""Wednesday"": ""6AM-8:30PM"", ""Thursday"": ""6AM-8:30PM"", ""Friday"": ""6AM-8:30PM"", ""Saturday"": ""6AM-8:30PM"", ""Sunday"": ""6AM-8:30PM""}",https://lh3.googleusercontent.com/p/AF1QipNPmW_-azLaR12gOAdO54y2FH_kCwLgMnC97V6N=w800-h500-k-no,https://lh4.googleusercontent.com/-sjhBKstA4CM/AAAAAAAAAAI/AAAAAAAAAAA/6_dvVCO5eB0/s44-p-k-no-ns-nd/photo.jpg,4.1,84,"laundromat, coin operated, near me, sherman oaks laundromat, laundromat in sherman oaks, best laundromat near me, laundry detergent near me, laundry matt near me",96,true,true
Launderland - Coin Laundry,launderland-coin-laundry-sherman-oakscalifornia,"13311 Moorpark St, Sherman Oaks, CA 91423",Sherman Oaks,California,91423,+1 818-421-0077,,34.1507266,-118.4229592,"Launderland - Coin Laundry is a well-maintained laundromat located at 13311 Moorpark St, Sherman Oaks, CA 91423. We provide self-service machines for your convenience, allowing you to do laundry on your schedule. Visit us for a clean, efficient laundry experience with well-maintained machines and a comfortable environment. Looking for a ""laundromat near me"" in Sherman Oaks? Launderland - Coin Laundry is your local solution for quality laundry services.","Launderland - Coin Laundry is a conveniently located laundromat in Sherman Oaks, California offering full-service. Clean facilities and modern equipment for a hassle-free laundry experience near you.","{""Monday"": ""5:30AM-9PM"", ""Tuesday"": ""5:30AM-9PM"", ""Wednesday"": ""5:30AM-9PM"", ""Thursday"": ""5:30AM-9PM"", ""Friday"": ""5:30AM-9PM"", ""Saturday"": ""5:30AM-9PM"", ""Sunday"": ""5:30AM-9PM""}",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrWmExZulSCebmm6d__WxJ56Gj1QM52Fd8349GGuUBJVNcby6EZjleoAiuOjQI_KQJyubP8_ZUjOTZGLAs3BoCxctrw9a9hDTjdTsjR3oBOslO3JtHzOkNG--_AuXQ45C4O3WWE=w800-h500-k-no,,3.9,70,"laundromat, coin operated, near me, sherman oaks laundromat, laundromat in sherman oaks, pick up laundry service near me, laundromat near me for sale, laundry matt near me",85,false,false
